year,survey,species_code,catchjoin,hauljoin,stratum,numcpue
2004,EBS_SLOPE,10112,1230550,1225565,41,155.627167108302
2004,EBS_SLOPE,10112,1231938,1225539,11,259.78141991328494
2004,EBS_SLOPE,10112,1225745,1225405,11,55.376909645040655
2004,EBS_SLOPE,21720,NA,1225563,11,0
2004,EBS_SLOPE,21720,NA,1225513,53,0
2004,EBS_SLOPE,21720,1234757,1225478,31,211.22031905674075
2004,EBS_SLOPE,21720,NA,1225455,24,0
2004,EBS_SLOPE,10261,NA,1225604,12,0
2008,EBS_SLOPE,10112,NA,-4506,15,0
2008,EBS_SLOPE,21740,NA,-4617,45,0
2008,EBS_SLOPE,10110,NA,-4567,63,0
2008,EBS_SLOPE,10110,NA,-4624,35,0
2008,EBS_SLOPE,10110,NA,-4629,34,0
2008,EBS_SLOPE,30060,NA,-4600,34,0
2008,EBS_SLOPE,30060,-108517,-4499,12,23.768549094556136
2008,EBS_SLOPE,10130,-114919,-4658,11,2058.917997413999
2008,EBS_SLOPE,10115,-111683,-4574,61,23.870615534853368
2010,EBS_SLOPE,10130,NA,-6516,44,0
2010,EBS_SLOPE,21740,NA,-7235,23,0
2010,EBS_SLOPE,10112,-195750,-7224,32,1241.5709504727124
2010,EBS_SLOPE,10115,-179566,-6467,62,1347.3287103116961
2010,EBS_SLOPE,10115,-179521,-6466,61,260.6410623312675
2010,EBS_SLOPE,10115,-182002,-6527,44,206.5195271828359
2010,EBS_SLOPE,10115,-182186,-6532,43,127.6032335680212
2010,EBS_SLOPE,10115,-182053,-6529,41,127.63082874679188
2010,EBS_SLOPE,10115,NA,-7298,11,0
2010,EBS_SLOPE,10110,-180778,-6496,61,1726.729282896625
2010,EBS_SLOPE,10110,-179188,-6455,31,0
2010,EBS_SLOPE,10110,-200196,-7324,12,127.49648313700915
2010,EBS_SLOPE,30060,NA,-6467,62,0
2010,EBS_SLOPE,30060,NA,-7284,15,0
2010,EBS_SLOPE,30060,-198341,-7281,12,327.8563115072101
2010,EBS_SLOPE,21720,NA,-7324,12,0
2010,EBS_SLOPE,10261,NA,-6497,62,0
2010,EBS_SLOPE,10261,NA,-7235,23,0
2012,EBS_SLOPE,10112,-232346,-8777,62,124.91207361068498
2012,EBS_SLOPE,10112,-232928,-8792,62,328.3597772407271
2012,EBS_SLOPE,10112,-231307,-8749,42,2110.6526836020184
2012,EBS_SLOPE,10112,-245078,-9348,12,838.6719248854927
2012,EBS_SLOPE,10112,-244599,-9336,12,1048.0627250714701
2012,EBS_SLOPE,10115,-231310,-8749,42,28.142035781360246
2012,EBS_SLOPE,10115,-230910,-8737,25,34.01315424727359
2012,EBS_SLOPE,21740,-232043,-8768,63,46.21466109287044
2012,EBS_SLOPE,10130,-244512,-9334,11,3046.288846427684
2012,EBS_SLOPE,30060,-233939,-8818,42,25.869297650120956
2012,EBS_SLOPE,10261,NA,-8785,62,0
2012,EBS_SLOPE,10261,NA,-8792,62,0
2012,EBS_SLOPE,10261,NA,-9284,12,0
2016,EBS_SLOPE,10110,NA,-16282,25,0
2016,EBS_SLOPE,10112,NA,-15840,64,0
2016,EBS_SLOPE,10130,NA,-15563,33,0
2016,EBS_SLOPE,10130,-431598,-15560,32,1379.5764032726975
2016,EBS_SLOPE,10261,NA,-15831,65,0
2016,EBS_SLOPE,10261,NA,-16313,13,0
2002,EBS_SLOPE,10110,1130999,1129925,11,5573.6677318565
2002,EBS_SLOPE,10110,1133365,1130012,61,528.9839948678934
2002,EBS_SLOPE,10110,NA,1129905,45,0
2002,EBS_SLOPE,10110,1134351,1129997,42,215.5861220745637
2002,EBS_SLOPE,10110,1134388,1129998,41,1481.9107074423625
2002,EBS_SLOPE,21720,NA,1130011,62,0
2002,EBS_SLOPE,21740,NA,1130007,65,0
2002,EBS_SLOPE,30060,NA,1129927,14,0
2004,EBS_SLOPE,10130,1229228,1225528,12,3377.626707913029
2004,EBS_SLOPE,10130,1229669,1225564,62,609.6096425614821
2004,EBS_SLOPE,10130,1234048,1225500,41,7124.916324144464
2004,EBS_SLOPE,10130,1227748,1225628,32,268.8281164101016
2004,EBS_SLOPE,21740,1233705,1225449,42,178.56959732198663
2004,EBS_SLOPE,21740,NA,1225603,15,0
2004,EBS_SLOPE,10115,1227576,1225558,12,694.8900364537071
2004,EBS_SLOPE,10115,1226654,1225503,44,50.36822065471283
2004,EBS_SLOPE,10115,NA,1225466,11,0
2004,EBS_SLOPE,10115,1231352,1225415,13,809.3284419200911
2004,EBS_SLOPE,30060,NA,1225428,12,0
2004,EBS_SLOPE,30060,NA,1225519,63,0
2004,EBS_SLOPE,30060,NA,1225548,42,0
2004,EBS_SLOPE,30060,NA,1225603,15,0
2004,EBS_SLOPE,30060,NA,1225423,13,0
2004,EBS_SLOPE,10112,NA,1225435,62,0
2004,EBS_SLOPE,10112,1231381,1225503,44,25.184110327356414
2004,EBS_SLOPE,21720,NA,1225440,62,0
2004,EBS_SLOPE,21720,1230051,1225531,11,131.34584996237467
2004,EBS_SLOPE,21720,NA,1225486,13,0
2004,EBS_SLOPE,10261,NA,1225558,12,0
2004,EBS_SLOPE,10261,NA,1225484,11,0
2004,EBS_SLOPE,10261,NA,1225547,61,0
2004,EBS_SLOPE,10261,NA,1225495,45,0
2004,EBS_SLOPE,10261,NA,1225499,43,0
2008,EBS_SLOPE,10112,-113003,-4606,33,356.0003249570966
2008,EBS_SLOPE,10112,-107530,-4478,12,670.6350377299273
2008,EBS_SLOPE,21740,NA,-4652,11,0
2008,EBS_SLOPE,10110,NA,-4649,13,0
2008,EBS_SLOPE,10130,-110758,-4551,61,4693.413588298815
2008,EBS_SLOPE,10130,-110133,-4535,42,5866.541059397511
2008,EBS_SLOPE,10130,-112938,-4604,32,7788.288653294341
2008,EBS_SLOPE,10130,NA,-4641,14,0
2008,EBS_SLOPE,10115,-108319,-4495,11,68.72599057519255
2008,EBS_SLOPE,21720,-108977,-4509,21,333.6800046127924
2008,EBS_SLOPE,10261,NA,-4590,41,0
2010,EBS_SLOPE,10130,NA,-6517,44,0
2010,EBS_SLOPE,10130,-199406,-7304,12,3514.4998129234314
2010,EBS_SLOPE,21740,NA,-6507,54,0
2010,EBS_SLOPE,10112,-179519,-6466,61,3492.5902352389844
2010,EBS_SLOPE,10112,-199861,-7316,11,726.0417828333519
2010,EBS_SLOPE,10115,-179737,-6471,65,82.10617894428641
2010,EBS_SLOPE,10110,NA,-7235,23,0
2010,EBS_SLOPE,10110,NA,-7244,23,0
2010,EBS_SLOPE,21720,NA,-7267,15,0
2010,EBS_SLOPE,21720,NA,-7280,12,0
2010,EBS_SLOPE,21720,NA,-7283,12,0
2010,EBS_SLOPE,10261,NA,-6479,63,0
2010,EBS_SLOPE,10261,NA,-7295,12,0
2012,EBS_SLOPE,10112,-242779,-9291,22,3714.5171801625534
2012,EBS_SLOPE,21720,-231857,-8763,61,166.3908737933542
2012,EBS_SLOPE,21720,NA,-9299,43,0
2012,EBS_SLOPE,21720,-234112,-8823,31,182.8602477495128
2012,EBS_SLOPE,10115,NA,-8779,65,0
2012,EBS_SLOPE,10115,-231472,-8753,52,154.62319885556155
2012,EBS_SLOPE,10115,NA,-8812,45,0
2012,EBS_SLOPE,30060,-233536,-8807,41,1117.6279116285614
2012,EBS_SLOPE,10261,NA,-9316,22,0
2012,EBS_SLOPE,10261,NA,-9282,12,0
2012,EBS_SLOPE,10261,NA,-9321,11,0
2016,EBS_SLOPE,10110,-431404,-15554,41,24462.786097843138
2016,EBS_SLOPE,21720,NA,-16279,22,0
2016,EBS_SLOPE,30060,NA,-15854,54,0
2016,EBS_SLOPE,30060,-458477,-16274,21,103173.65379660642
2016,EBS_SLOPE,10115,-447531,-15874,43,121.52607831152639
2016,EBS_SLOPE,10115,NA,-16307,11,0
2016,EBS_SLOPE,10112,-446322,-15845,61,74.1788035552417
2016,EBS_SLOPE,10112,-460135,-16306,11,753.58722591279
2016,EBS_SLOPE,10130,-453279,-15884,12,1878.328181992634
2016,EBS_SLOPE,21740,NA,-16273,24,0
2016,EBS_SLOPE,10261,NA,-15563,33,0
2016,EBS_SLOPE,10261,NA,-16262,12,0
2016,EBS_SLOPE,10261,NA,-16255,11,0
2002,EBS_SLOPE,10112,1133025,1130016,62,702.3564113790279
2002,EBS_SLOPE,10112,1133253,1129961,61,347.5716040950886
2002,EBS_SLOPE,10112,1133417,1130013,61,281.9645399984675
2002,EBS_SLOPE,10115,1134112,1130046,44,55.04716744065736
2002,EBS_SLOPE,10130,1130332,1129941,12,1685.524738825835
2002,EBS_SLOPE,10130,NA,1130046,44,0
2002,EBS_SLOPE,10130,NA,1130039,34,0
2002,EBS_SLOPE,21720,1130664,1129936,11,826.9305727884963
2002,EBS_SLOPE,21720,NA,1129976,13,0
2002,EBS_SLOPE,21740,NA,1130009,62,0
2002,EBS_SLOPE,21740,NA,1129897,33,0
2002,EBS_SLOPE,30060,NA,1130003,52,0
2002,EBS_SLOPE,30060,1134500,1129993,31,25.757224405619205
2002,EBS_SLOPE,10261,NA,1129927,14,0
2004,EBS_SLOPE,21740,NA,1225524,63,0
2004,EBS_SLOPE,21740,NA,1225460,32,0
2004,EBS_SLOPE,10115,1229524,1225403,15,89.16135807370809
2004,EBS_SLOPE,30060,NA,1225430,61,0
2004,EBS_SLOPE,10112,1229454,1225433,61,390.86106525163046
2004,EBS_SLOPE,10112,1234455,1225514,51,252.34462857331033
2004,EBS_SLOPE,21720,NA,1225562,12,0
2004,EBS_SLOPE,21720,1234582,1225577,41,197.90013258178024
2008,EBS_SLOPE,10112,-111879,-4578,61,1043.2449763048448
2008,EBS_SLOPE,10112,-108973,-4509,21,734.0960101481433
2008,EBS_SLOPE,21740,-110875,-4554,61,10078.461175965283
2008,EBS_SLOPE,21740,-108417,-4497,12,20.139637775725234
2008,EBS_SLOPE,10110,-111618,-4573,62,6939.202525235826
2008,EBS_SLOPE,10110,-109477,-4519,22,661.3192816212375
2008,EBS_SLOPE,21720,NA,-4528,44,0
2008,EBS_SLOPE,21720,-109029,-4510,21,264.6190285859517
2008,EBS_SLOPE,10261,NA,-4614,53,0
2008,EBS_SLOPE,10261,NA,-4475,11,0
2010,EBS_SLOPE,10130,-181924,-6525,42,264.11660642527033
2010,EBS_SLOPE,10130,NA,-7250,22,0
2010,EBS_SLOPE,21740,-179694,-6470,61,530.7227998727114
2010,EBS_SLOPE,21740,NA,-6514,52,0
2010,EBS_SLOPE,21740,NA,-7275,13,0
2010,EBS_SLOPE,21740,-198275,-7280,12,51.79880948724203
2010,EBS_SLOPE,21740,NA,-7295,12,0
2010,EBS_SLOPE,10115,-198713,-7289,13,318.9472916818546
2010,EBS_SLOPE,10115,-197800,-7270,12,182.89631043795515
2010,EBS_SLOPE,10110,NA,-7243,25,0
2010,EBS_SLOPE,10110,NA,-7288,13,0
2010,EBS_SLOPE,30060,NA,-7275,13,0
2010,EBS_SLOPE,30060,NA,-7293,12,0
2010,EBS_SLOPE,21720,-195870,-7226,31,111.94801581937412
2010,EBS_SLOPE,10261,NA,-7334,35,0
2012,EBS_SLOPE,10112,-233892,-8817,43,150.651779860388
2012,EBS_SLOPE,10112,-245394,-9355,12,1809.5869575190945
2012,EBS_SLOPE,10115,-233118,-8796,52,128.50451737070094
2012,EBS_SLOPE,10115,-233803,-8815,43,53.95374674780303
2012,EBS_SLOPE,10115,NA,-8823,31,0
2012,EBS_SLOPE,10110,-232702,-8787,62,175.40220309844483
2012,EBS_SLOPE,21740,-231435,-8753,52,25.770533142593592
2012,EBS_SLOPE,21740,NA,-8738,23,0
2012,EBS_SLOPE,30060,NA,-8766,63,0
2012,EBS_SLOPE,30060,NA,-8748,43,0
2012,EBS_SLOPE,30060,-244514,-9334,11,73.11093231426442
2012,EBS_SLOPE,10261,NA,-8767,62,0
2012,EBS_SLOPE,10261,NA,-8739,21,0
2016,EBS_SLOPE,21720,NA,-15829,63,0
2016,EBS_SLOPE,21720,NA,-15881,32,0
2016,EBS_SLOPE,21720,NA,-16260,14,0
2016,EBS_SLOPE,10115,-431220,-15548,32,164.28893121945322
2016,EBS_SLOPE,10115,-458759,-16297,23,220.68258115422617
2016,EBS_SLOPE,10115,-430827,-15538,23,684.4445042699641
2016,EBS_SLOPE,10112,-445367,-15822,63,302.4224034516477
2016,EBS_SLOPE,10112,-431221,-15548,32,328.57786243890644
2016,EBS_SLOPE,10130,NA,-15872,45,0
2016,EBS_SLOPE,21740,-447869,-15882,31,3208.9780948259922
2016,EBS_SLOPE,10261,NA,-15839,65,0
2016,EBS_SLOPE,10261,NA,-15864,44,0
2002,EBS_SLOPE,10115,1134524,1129994,32,248.17886349963965
2002,EBS_SLOPE,10130,1136406,1129946,12,4333.7363432098355
2002,EBS_SLOPE,21720,NA,1129942,12,0
2002,EBS_SLOPE,21740,NA,1129940,12,0
2002,EBS_SLOPE,21740,NA,1129948,14,0
2002,EBS_SLOPE,10261,NA,1129941,12,0
2004,EBS_SLOPE,10110,1234967,1225448,41,1114.0387430367705
2004,EBS_SLOPE,10110,1230808,1225452,41,2573.551422401871
2004,EBS_SLOPE,10110,1226029,1225633,41,728.9591411111816
2004,EBS_SLOPE,10110,1229955,1225466,11,6090.050495253339
2004,EBS_SLOPE,21740,1226660,1225503,44,25.184110327356414
2004,EBS_SLOPE,21740,NA,1225450,44,0
2004,EBS_SLOPE,21740,NA,1225561,15,0
2004,EBS_SLOPE,10115,NA,1225397,11,0
2004,EBS_SLOPE,10115,NA,1225532,11,0
2004,EBS_SLOPE,10115,1235043,1225400,14,44.24424807077381
2004,EBS_SLOPE,21720,1231617,1225526,61,291.2961556110419
2004,EBS_SLOPE,21720,NA,1225502,45,0
2004,EBS_SLOPE,21720,1227171,1225618,21,412.7333181447472
2004,EBS_SLOPE,21720,NA,1225401,13,0
2004,EBS_SLOPE,10261,1225939,1225410,11,1924.5304500220714
2008,EBS_SLOPE,10112,NA,-4618,45,0
2008,EBS_SLOPE,10112,-108415,-4497,12,624.3287710474823
2008,EBS_SLOPE,10112,-107276,-4472,12,209.28491112995295
2008,EBS_SLOPE,10112,-107455,-4477,11,313.6661589681154
2008,EBS_SLOPE,21740,NA,-4502,13,0
2008,EBS_SLOPE,10115,-111430,-4569,61,120.55764372110715
2008,EBS_SLOPE,10115,-113182,-4611,43,24.339446883148845
2008,EBS_SLOPE,10115,-113869,-4631,34,49.324094667340304
2008,EBS_SLOPE,10115,-112807,-4600,34,64.74047496590497
2008,EBS_SLOPE,10261,NA,-4522,22,0
2008,EBS_SLOPE,10261,NA,-4642,11,0
2010,EBS_SLOPE,10130,-197296,-7258,12,2804.4513654297784
2010,EBS_SLOPE,21740,NA,-6487,62,0
2010,EBS_SLOPE,10112,-198164,-7278,12,297.94117232809066
2010,EBS_SLOPE,10112,-199457,-7305,11,675.5479395320157
2010,EBS_SLOPE,10115,NA,-7303,11,0
2010,EBS_SLOPE,10110,-198228,-7279,12,706.4344023381283
2010,EBS_SLOPE,30060,NA,-7235,23,0
2010,EBS_SLOPE,21720,-180604,-6492,61,23.089259846068522
2010,EBS_SLOPE,21720,NA,-7303,11,0
2010,EBS_SLOPE,10261,NA,-6527,44,0
2010,EBS_SLOPE,10261,NA,-6538,41,0
2010,EBS_SLOPE,10261,NA,-7262,13,0
2010,EBS_SLOPE,10261,NA,-7325,12,0
2012,EBS_SLOPE,10112,-232004,-8767,62,356.22933790324686
2012,EBS_SLOPE,10112,-231342,-8750,53,70.21263897714228
2012,EBS_SLOPE,10112,-245787,-9364,11,374.62351273528884
2012,EBS_SLOPE,21720,NA,-8783,61,0
2012,EBS_SLOPE,21720,NA,-9293,34,0
2012,EBS_SLOPE,21720,NA,-9331,12,0
2012,EBS_SLOPE,10130,NA,-8750,53,0
2012,EBS_SLOPE,10130,NA,-9351,15,0
2012,EBS_SLOPE,10130,-244131,-9325,11,1520.7024428724117
2012,EBS_SLOPE,30060,-232299,-8776,61,13451.795254668854
2012,EBS_SLOPE,30060,-245400,-9355,12,345.9504477610034
2012,EBS_SLOPE,30060,-230472,-8727,11,549.4488437439741
2012,EBS_SLOPE,10261,NA,-8807,41,0
2016,EBS_SLOPE,10110,NA,-15839,65,0
2016,EBS_SLOPE,10110,NA,-16259,15,0
2016,EBS_SLOPE,30060,-431403,-15554,41,12186.9152560164
2016,EBS_SLOPE,10130,NA,-15849,62,0
2016,EBS_SLOPE,10130,-447707,-15878,41,7161.403582541418
2016,EBS_SLOPE,21740,NA,-16305,24,0
2016,EBS_SLOPE,21740,NA,-16308,14,0
2016,EBS_SLOPE,21740,-453428,-15887,12,1101.6305509191793
2002,EBS_SLOPE,10112,1132052,1129901,41,201.34563313537032
2002,EBS_SLOPE,10112,1134640,1130036,32,537.1563394600311
2002,EBS_SLOPE,10115,1132015,1129907,43,133.20121903624442
2002,EBS_SLOPE,10110,1136402,1129946,12,1159.343480349128
2002,EBS_SLOPE,10110,1130199,1129944,11,785.6011397259612
2002,EBS_SLOPE,10110,1135858,1129970,21,4774.784379347696
2002,EBS_SLOPE,10130,NA,1129976,13,0
2002,EBS_SLOPE,21720,NA,1129997,42,0
2002,EBS_SLOPE,21720,NA,1129918,22,0
2002,EBS_SLOPE,30060,NA,1130030,12,0
2002,EBS_SLOPE,30060,NA,1130033,63,0
2002,EBS_SLOPE,10261,NA,1129924,11,0
2002,EBS_SLOPE,10261,NA,1130027,31,0
2002,EBS_SLOPE,10261,NA,1130043,31,0
2004,EBS_SLOPE,10110,NA,1225594,64,0
2004,EBS_SLOPE,10110,NA,1225510,55,0
2004,EBS_SLOPE,10110,NA,1225508,54,0
2004,EBS_SLOPE,10130,1226343,1225592,41,1291.14891595137
2004,EBS_SLOPE,10115,1229435,1225529,12,327.86266730705813
2004,EBS_SLOPE,30060,NA,1225634,42,0
2004,EBS_SLOPE,10112,1227971,1225513,53,75.86533902323376
2004,EBS_SLOPE,10112,NA,1225495,45,0
2004,EBS_SLOPE,10112,1228477,1225460,32,247.38274552627544
2004,EBS_SLOPE,21720,1233166,1225413,11,44.39125385759996
2008,EBS_SLOPE,10112,-111717,-4575,62,297.8647860675533
2008,EBS_SLOPE,10112,-111434,-4569,61,1856.58771330505
2008,EBS_SLOPE,10112,-110880,-4554,61,948.5610518555561
2008,EBS_SLOPE,21740,NA,-4634,34,0
2008,EBS_SLOPE,21740,NA,-4511,24,0
2008,EBS_SLOPE,21740,-107217,-4471,12,4384.150200985886
2008,EBS_SLOPE,10110,NA,-4540,55,0
2008,EBS_SLOPE,10110,NA,-4532,45,0
2008,EBS_SLOPE,30060,NA,-4614,53,0
2008,EBS_SLOPE,30060,NA,-4629,34,0
2008,EBS_SLOPE,30060,NA,-4470,12,0
2008,EBS_SLOPE,10130,NA,-4617,45,0
2008,EBS_SLOPE,10130,NA,-4536,44,0
2008,EBS_SLOPE,10130,-109756,-4524,12,1395.7851695621862
2008,EBS_SLOPE,10115,-114833,-4655,12,85.76900634033085
2008,EBS_SLOPE,10115,-109779,-4525,11,53.40412869455103
2008,EBS_SLOPE,21720,-107431,-4476,11,22.576446670482085
2008,EBS_SLOPE,10261,NA,-4504,11,0
2010,EBS_SLOPE,10130,-199571,-7308,11,2939.8478606792937
2010,EBS_SLOPE,21740,-179184,-6455,31,22.109340771976818
2010,EBS_SLOPE,21740,NA,-6459,31,0
2010,EBS_SLOPE,10112,-197990,-7274,13,527.1609116509942
2010,EBS_SLOPE,10115,NA,-6512,53,0
2010,EBS_SLOPE,10115,NA,-7260,12,0
2010,EBS_SLOPE,10110,-181123,-6505,51,163.39733116603114
2010,EBS_SLOPE,10110,NA,-7276,14,0
2010,EBS_SLOPE,30060,NA,-6483,62,0
2010,EBS_SLOPE,30060,-179886,-6476,61,1667.7430558306173
2010,EBS_SLOPE,21720,NA,-6458,32,0
2010,EBS_SLOPE,21720,NA,-7328,12,0
2010,EBS_SLOPE,21720,NA,-7306,11,0
2010,EBS_SLOPE,10261,NA,-7280,12,0
2012,EBS_SLOPE,21720,NA,-8818,42,0
2012,EBS_SLOPE,10110,-230678,-8732,12,219.86570163212906
2012,EBS_SLOPE,10130,-243164,-9301,41,344.36139212913827
2012,EBS_SLOPE,10130,NA,-9324,13,0
2012,EBS_SLOPE,30060,NA,-8814,43,0
2012,EBS_SLOPE,30060,NA,-9295,35,0
2016,EBS_SLOPE,21720,NA,-16297,23,0
2016,EBS_SLOPE,21720,NA,-16310,14,0
2016,EBS_SLOPE,30060,-447315,-15869,41,92399.2256288248
2016,EBS_SLOPE,30060,-453741,-15895,21,13100.363621900146
2016,EBS_SLOPE,30060,NA,-16311,15,0
2016,EBS_SLOPE,10115,-431747,-15564,32,45.443876471728345
2016,EBS_SLOPE,10115,-461132,-16268,12,508.3853344637683
2016,EBS_SLOPE,10112,-445403,-15823,61,1062.3302548014292
2016,EBS_SLOPE,10130,-431750,-15564,32,45.443876471728345
2016,EBS_SLOPE,10130,NA,-16275,25,0
2002,EBS_SLOPE,10115,NA,1130018,64,0
2002,EBS_SLOPE,10110,NA,1130018,64,0
2002,EBS_SLOPE,10110,NA,1130039,34,0
2002,EBS_SLOPE,10130,1130812,1129933,11,1832.4232132957459
2002,EBS_SLOPE,10130,NA,1129917,23,0
2002,EBS_SLOPE,21740,NA,1130020,63,0
2002,EBS_SLOPE,30060,NA,1130001,53,0
2002,EBS_SLOPE,10261,NA,1129923,11,0
2002,EBS_SLOPE,10261,NA,1129901,41,0
2004,EBS_SLOPE,10110,1228566,1225464,12,530.6303193320628
2004,EBS_SLOPE,10110,1232085,1225514,51,220.80155000164655
2004,EBS_SLOPE,10110,NA,1225480,25,0
2004,EBS_SLOPE,10110,NA,1225541,13,0
2004,EBS_SLOPE,10130,NA,1225558,12,0
2004,EBS_SLOPE,10130,NA,1225608,13,0
2004,EBS_SLOPE,21740,1232445,1225562,12,177.49742825948388
2004,EBS_SLOPE,21740,1230426,1225462,12,163.88914625554818
2004,EBS_SLOPE,21740,1226713,1225540,12,25.26103554230227
2004,EBS_SLOPE,21740,NA,1225441,64,0
2004,EBS_SLOPE,10115,1226030,1225633,41,26.99848670782154
2004,EBS_SLOPE,10115,1228478,1225460,32,54.973943450283436
2004,EBS_SLOPE,10115,1226876,1225417,15,366.3728740036359
2004,EBS_SLOPE,10115,1226742,1225416,14,276.01740013690466
2004,EBS_SLOPE,30060,NA,1225628,32,0
2004,EBS_SLOPE,30060,NA,1225401,13,0
2004,EBS_SLOPE,10112,1230522,1225446,42,304.08203525147013
2004,EBS_SLOPE,21720,1232767,1225420,11,46.79018292364668
2004,EBS_SLOPE,21720,NA,1225519,63,0
2008,EBS_SLOPE,10112,-114672,-4652,11,364.2001454615381
2008,EBS_SLOPE,10110,-114253,-4642,11,7229.3170419473045
2008,EBS_SLOPE,30060,NA,-4489,13,0
2008,EBS_SLOPE,10130,-111557,-4571,61,20169.487332689485
2008,EBS_SLOPE,10130,NA,-4517,21,0
2008,EBS_SLOPE,10130,-107310,-4473,12,894.2035979086545
2008,EBS_SLOPE,10115,NA,-4613,55,0
2008,EBS_SLOPE,10115,-113004,-4606,33,71.20006499141932
2008,EBS_SLOPE,10115,NA,-4639,21,0
2008,EBS_SLOPE,21720,NA,-4508,25,0
2008,EBS_SLOPE,21720,-114490,-4647,11,57.32026335795
2008,EBS_SLOPE,10261,NA,-4543,52,0
2010,EBS_SLOPE,10112,-181122,-6505,51,190.630219693703
2010,EBS_SLOPE,10112,-196578,-7243,25,53.25257119389495
2010,EBS_SLOPE,10112,-197219,-7257,13,558.8994431614985
2010,EBS_SLOPE,10115,-180502,-6490,62,94.65523534320474
2010,EBS_SLOPE,10110,-199458,-7305,11,4287.131154722408
2010,EBS_SLOPE,30060,-180605,-6492,61,138.53555907641115
2010,EBS_SLOPE,30060,-196392,-7239,22,28.50623887544028
2010,EBS_SLOPE,30060,NA,-7291,13,0
2010,EBS_SLOPE,30060,-200411,-7328,12,56.09075956059284
2010,EBS_SLOPE,30060,NA,-7269,12,0
2010,EBS_SLOPE,21720,NA,-6509,55,0
2010,EBS_SLOPE,21720,NA,-6526,45,0
2010,EBS_SLOPE,21720,NA,-7318,12,0
2010,EBS_SLOPE,10261,NA,-7233,24,0
2012,EBS_SLOPE,10112,NA,-8812,45,0
2012,EBS_SLOPE,10112,-233968,-8819,41,269.3738539451971
2012,EBS_SLOPE,21720,NA,-8753,52,0
2012,EBS_SLOPE,21720,-233591,-8809,41,59.389922367572126
2012,EBS_SLOPE,21720,NA,-9342,11,0
2012,EBS_SLOPE,10115,-245222,-9351,15,26.49212945326073
2012,EBS_SLOPE,10110,NA,-8812,45,0
2012,EBS_SLOPE,10110,-233647,-8810,42,26.746133351620557
2012,EBS_SLOPE,10110,-243213,-9302,41,4861.130440202804
2012,EBS_SLOPE,10110,-230726,-8733,12,291.66345634320624
2012,EBS_SLOPE,10110,-243982,-9322,12,125.3145646201094
2012,EBS_SLOPE,21740,-231373,-8751,54,668.779017578485
2012,EBS_SLOPE,21740,NA,-8744,35,0
2012,EBS_SLOPE,21740,NA,-9352,13,0
2012,EBS_SLOPE,10130,-242633,-9288,21,3047.2071492733526
2012,EBS_SLOPE,10130,-230460,-8726,11,883.9026467415122
2012,EBS_SLOPE,30060,NA,-8812,45,0
2012,EBS_SLOPE,30060,-243928,-9321,11,342.92416606646145
2012,EBS_SLOPE,30060,-244130,-9325,11,1307.2705210657573
2012,EBS_SLOPE,10261,NA,-9311,33,0
2012,EBS_SLOPE,10261,NA,-9327,13,0
2016,EBS_SLOPE,21720,NA,-15564,32,0
2016,EBS_SLOPE,30060,NA,-15837,62,0
2016,EBS_SLOPE,30060,-445862,-15834,61,192.42404012909893
2016,EBS_SLOPE,10115,-446317,-15845,61,111.26820533286255
2016,EBS_SLOPE,10112,-445308,-15820,51,1048.1361928906
2016,EBS_SLOPE,10130,NA,-15894,12,0
2002,EBS_SLOPE,10112,1135612,1129976,13,362.5246464970383
2002,EBS_SLOPE,10115,1130273,1129940,12,178.0085672980461
2002,EBS_SLOPE,10115,NA,1130051,62,0
2002,EBS_SLOPE,10115,1134062,1130032,51,51.657951625841044
2002,EBS_SLOPE,10130,1130659,1129936,11,17064.84000208988
2002,EBS_SLOPE,10130,NA,1130041,15,0
2002,EBS_SLOPE,30060,1133573,1130011,62,62.214265432435184
2002,EBS_SLOPE,10261,1133478,1130049,61,1021.2456643991509
2002,EBS_SLOPE,10261,1135937,1130044,21,54.523430053718116
2002,EBS_SLOPE,10261,NA,1129934,11,0
2004,EBS_SLOPE,10110,1229180,1225537,12,378.3373134418707
2004,EBS_SLOPE,10110,1225646,1225409,11,5617.16139654254
2004,EBS_SLOPE,10130,NA,1225419,13,0
2004,EBS_SLOPE,21740,1229547,1225465,11,247.59021568484016
2004,EBS_SLOPE,21740,1231362,1225498,42,25.32066084899163
2004,EBS_SLOPE,21740,NA,1225626,23,0
2004,EBS_SLOPE,21740,NA,1225458,25,0
2004,EBS_SLOPE,10115,NA,1225522,65,0
2004,EBS_SLOPE,10115,1235077,1225576,61,26.712984845349716
2004,EBS_SLOPE,10115,NA,1225476,33,0
2004,EBS_SLOPE,10115,1233458,1225399,15,41.37739385808862
2004,EBS_SLOPE,30060,NA,1225436,64,0
2004,EBS_SLOPE,30060,NA,1225552,25,0
2004,EBS_SLOPE,10112,1228376,1225543,62,96.36782209998928
2004,EBS_SLOPE,10112,1231410,1225583,11,296.3355442928293
2004,EBS_SLOPE,10261,NA,1225492,12,0
2008,EBS_SLOPE,21740,NA,-4612,52,0
2008,EBS_SLOPE,10110,-109144,-4513,21,33787.066369800246
2008,EBS_SLOPE,10110,-108410,-4497,12,604.1891332717571
2008,EBS_SLOPE,30060,NA,-4609,45,0
2008,EBS_SLOPE,30060,-107308,-4473,12,1095.3994074381017
2008,EBS_SLOPE,10130,-111777,-4576,61,1918.5483243161939
